alpha		beta		gamma		g		a0		E1		E2		E3		E4		E1_ND	E2_ND	E3_ND	E4_ND	P0	E0
6.296027e+08	-1.076479e+11	2.603041e+12	5.528310e+08	4.494859e+09	-9.961375e+06	-5.035359e+07	5.035359e+07	9.961375e+06	-0.1570	-0.7936	0.7936	0.1570	0.4031	0.6345
6.302163e+08	-1.563830e+11	4.529560e+12	7.922789e+08	2.497410e+09	-9.526173e+06	-5.509474e+07	5.509474e+07	9.526173e+06	-0.1604	-0.9276	0.9276	0.1604	0.3770	0.5940
6.343512e+08	-1.375967e+11	3.889379e+12	6.218633e+08	1.250411e+09	-5.214182e+06	-4.867764e+07	4.867764e+07	5.214182e+06	-0.0875	-0.8170	0.8170	0.0875	0.3757	0.5958
6.115006e+08	-6.880945e+10	1.414671e+12	3.816355e+08	2.300711e+09	-2.409338e+07	-4.889523e+07	4.889523e+07	2.409338e+07	-0.3713	-0.7536	0.7536	0.3713	0.4244	0.6488
7.477308e+08	-1.036799e+11	2.284583e+12	7.597837e+08	2.903646e+09	-4.894713e+07	-7.500189e+07	7.500189e+07	4.894713e+07	-0.6138	-0.9405	0.9405	0.6138	0.4266	0.7975
8.511818e+08	-1.521044e+11	4.415452e+12	8.375353e+08	3.246392e+09	-4.873979e+07	-7.345816e+07	7.345816e+07	4.873979e+07	-0.6178	-0.9312	0.9312	0.6178	0.3707	0.7889
5.699510e+08	-8.391678e+10	2.303138e+12	4.144783e+08	1.204240e+09	-2.912731e+07	-4.401267e+07	4.401267e+07	2.912731e+07	-0.5505	-0.8318	0.8318	0.5505	0.3714	0.5291
5.778214e+08	-6.436164e+10	1.199800e+12	4.075489e+08	2.753384e+09	-1.983840e+07	-4.980753e+07	4.980753e+07	1.983840e+07	-0.3045	-0.7645	0.7645	0.3045	0.4510	0.6515
7.938170e+08	-1.490751e+11	3.933687e+12	8.011159e+08	7.934558e+08	-2.494494e+07	-6.733460e+07	6.733460e+07	2.494494e+07	-0.3226	-0.8709	0.8709	0.3226	0.3896	0.7732
5.950184e+08	-1.051151e+11	2.833487e+12	5.194877e+08	1.244595e+09	-1.884713e+07	-4.688629e+07	4.688629e+07	1.884713e+07	-0.3322	-0.8264	0.8264	0.3322	0.3814	0.5673
5.542313e+08	-6.176331e+10	1.199260e+12	4.487693e+08	3.133249e+09	-3.276007e+07	-5.265958e+07	5.265958e+07	3.276007e+07	-0.5301	-0.8521	0.8521	0.5301	0.4460	0.6180
6.784831e+08	-1.005615e+11	2.134881e+12	5.244993e+08	4.493993e+09	-2.908061e+06	-5.330287e+07	5.330287e+07	2.908061e+06	-0.0402	-0.7364	0.7364	0.0402	0.4267	0.7238
7.739343e+08	-1.074716e+11	2.818156e+12	6.677407e+08	3.273763e+09	-5.594144e+07	-6.958636e+07	6.958636e+07	5.594144e+07	-0.7503	-0.9333	0.9333	0.7503	0.3853	0.7456
8.420780e+08	-1.266262e+11	3.552504e+12	8.704012e+08	4.202862e+09	-7.500184e+07	-8.380720e+07	8.380720e+07	7.500184e+07	-0.9406	-1.0510	1.0510	0.9406	0.3788	0.7974
7.225675e+08	-1.054599e+11	2.607856e+12	8.770468e+08	1.524625e+09	-7.307957e+07	-8.276875e+07	8.276875e+07	7.307957e+07	-0.9887	-1.1198	1.1198	0.9887	0.4092	0.7391
7.503687e+08	-1.306238e+11	3.364374e+12	7.279878e+08	4.921583e+09	-2.900694e+07	-6.434920e+07	6.434920e+07	2.900694e+07	-0.3932	-0.8724	0.8724	0.3932	0.3932	0.7376
6.138126e+08	-8.662753e+10	1.842496e+12	8.115472e+08	1.049740e+09	-6.066594e+07	-7.614913e+07	7.614913e+07	6.066594e+07	-0.8912	-1.1186	1.1186	0.8912	0.4436	0.6807
7.185032e+08	-1.658815e+11	4.602926e+12	8.868027e+08	2.043344e+09	-1.482915e+07	-6.421358e+07	6.421358e+07	1.482915e+07	-0.2145	-0.9289	0.9289	0.2145	0.3848	0.6913
6.809820e+08	-9.752283e+10	2.252882e+12	8.216855e+08	4.389395e+09	-6.382821e+07	-7.784357e+07	7.784357e+07	6.382821e+07	-0.8868	-1.0815	1.0815	0.8868	0.4228	0.7198
8.339275e+08	-1.490093e+11	4.185261e+12	7.728717e+08	2.014120e+09	-3.691072e+07	-6.849321e+07	6.849321e+07	3.691072e+07	-0.4719	-0.8757	0.8757	0.4719	0.3752	0.7822
7.367153e+08	-9.903619e+10	2.528295e+12	5.301896e+08	2.991396e+09	-4.070776e+07	-5.923077e+07	5.923077e+07	4.070776e+07	-0.5748	-0.8364	0.8364	0.5748	0.3845	0.7082
8.518753e+08	-1.069595e+11	2.953890e+12	6.939107e+08	2.836060e+09	-7.416930e+07	-7.880560e+07	7.880560e+07	7.416930e+07	-0.9352	-0.9937	0.9937	0.9352	0.3724	0.7931
6.454874e+08	-7.556461e+10	1.235147e+12	5.106688e+08	2.949127e+09	-8.711835e+04	-5.788729e+07	5.788729e+07	8.711835e+04	-0.0011	-0.7363	0.7363	0.0011	0.4872	0.7862
6.177699e+08	-9.486536e+10	2.686421e+12	7.490756e+08	3.586102e+09	-6.688089e+07	-6.984635e+07	6.984635e+07	6.688089e+07	-1.1311	-1.1812	1.1812	1.1311	0.3829	0.5913
7.316866e+08	-1.058557e+11	2.457709e+12	8.828878e+08	4.065762e+09	-6.762428e+07	-8.316026e+07	8.316026e+07	6.762428e+07	-0.8767	-1.0781	1.0781	0.8767	0.4217	0.7714
6.165167e+08	-1.201299e+11	2.947764e+12	6.264120e+08	2.051707e+09	-2.715657e+06	-5.122207e+07	5.122207e+07	2.715657e+06	-0.0436	-0.8223	0.8223	0.0436	0.4042	0.6229
7.795262e+08	-1.274252e+11	3.720355e+12	8.867031e+08	3.624815e+09	-7.233361e+07	-8.024595e+07	8.024595e+07	7.233361e+07	-0.9910	-1.0994	1.0994	0.9910	0.3746	0.7299
7.564195e+08	-1.431005e+11	3.501536e+12	9.267536e+08	1.719884e+09	-3.129748e+07	-7.462359e+07	7.462359e+07	3.129748e+07	-0.4037	-0.9625	0.9625	0.4037	0.4100	0.7753
7.062686e+08	-1.231201e+11	3.367567e+12	5.554327e+08	3.726439e+09	-1.831863e+07	-5.209153e+07	5.209153e+07	1.831863e+07	-0.2761	-0.7852	0.7852	0.2761	0.3757	0.6634
5.737303e+08	-1.314855e+11	3.819142e+12	7.249519e+08	7.745277e+08	-2.170645e+07	-5.274844e+07	5.274844e+07	2.170645e+07	-0.4014	-0.9753	0.9753	0.4014	0.3771	0.5408
5.916101e+08	-1.297667e+11	3.658181e+12	7.715424e+08	2.177911e+09	-2.793970e+07	-5.724281e+07	5.724281e+07	2.793970e+07	-0.4923	-1.0086	1.0086	0.4923	0.3837	0.5675
7.533037e+08	-1.038996e+11	2.780160e+12	6.298127e+08	1.111761e+09	-5.467253e+07	-6.660416e+07	6.660416e+07	5.467253e+07	-0.7635	-0.9301	0.9301	0.7635	0.3802	0.7161
6.303408e+08	-1.390238e+11	3.528694e+12	7.989573e+08	1.149211e+09	-8.407344e+06	-5.882074e+07	5.882074e+07	8.407344e+06	-0.1324	-0.9265	0.9265	0.1324	0.4029	0.6349
6.390284e+08	-1.157821e+11	2.751763e+12	7.904480e+08	3.542187e+09	-3.034545e+07	-6.503111e+07	6.503111e+07	3.034545e+07	-0.4562	-0.9776	0.9776	0.4562	0.4164	0.6652
