alpha		beta		gamma		g		a0		E1		E2		E1_ND	E2_ND	P0	E0
-1.132332e+09	-2.977693e+10	4.699647e+12	-4.651334e+08	9.740473e+08	1.426282e+08	-1.426533e+08	2.0237	-2.0240	0.2490	0.7048
-9.215298e+08	-2.992111e+10	3.776371e+12	-4.507659e+08	3.358466e+08	1.305486e+08	-1.305592e+08	2.2534	-2.2536	0.2515	0.5793
-5.987344e+08	-1.439634e+10	6.888877e+11	-4.162146e+08	5.823963e+08	1.493296e+08	-1.493492e+08	2.8900	-2.8904	0.3452	0.5167
-8.904140e+08	-1.912890e+10	3.965006e+12	-4.882532e+08	7.131808e+08	1.173521e+08	-1.173220e+08	2.3327	-2.3321	0.2260	0.5031
-5.932416e+08	-1.831374e+10	1.201811e+12	-4.199473e+08	2.170331e+08	1.279524e+08	-1.279398e+08	2.9189	-2.9186	0.2956	0.4384
-1.960823e+08	-1.449303e+10	3.369049e+11	-3.133954e+08	1.654830e+08	1.130134e+08	-1.130210e+08	6.4232	-6.4236	0.3589	0.1759
-9.146094e+08	-6.537349e+09	8.612267e+11	-4.813841e+08	6.677515e+08	1.672331e+08	-1.672432e+08	2.2446	-2.2448	0.3258	0.7450
-5.907034e+08	-1.485291e+10	7.574122e+11	-2.503133e+08	8.066345e+08	1.188305e+08	-1.188358e+08	2.2094	-2.2095	0.3642	0.5378
-9.099015e+08	-1.666690e+10	3.700971e+12	-4.713712e+08	2.650919e+08	1.177913e+08	-1.177670e+08	2.2394	-2.2389	0.2312	0.5260
-5.448716e+08	-2.947254e+10	2.283193e+12	-3.367180e+08	2.156844e+08	1.003061e+08	-1.003077e+08	2.7459	-2.7459	0.2682	0.3653
-9.815328e+08	-1.929824e+10	7.420338e+12	-4.642475e+08	4.598087e+08	1.018416e+08	-1.018413e+08	2.1016	-2.1015	0.1975	0.4846
-4.329975e+08	-2.989303e+10	5.648820e+11	-1.624946e+08	8.639702e+08	1.785662e+08	-1.785582e+08	3.3451	-3.3449	0.4931	0.5338
-6.188955e+08	-1.848936e+10	8.900058e+11	-3.454886e+08	3.717250e+08	1.394859e+08	-1.394898e+08	2.5701	-2.5701	0.3508	0.5427
-5.833673e+08	-2.569665e+10	7.875721e+11	-2.465846e+08	4.015886e+08	1.560526e+08	-1.560502e+08	2.5905	-2.5905	0.4131	0.6024
-5.965121e+08	-6.703996e+08	4.829186e+11	-3.606785e+08	6.994700e+08	1.099638e+08	-1.099517e+08	2.4415	-2.4412	0.3020	0.4504
-5.018007e+08	-1.957401e+10	1.501509e+12	-4.804192e+08	4.843183e+08	1.152352e+08	-1.152187e+08	3.8748	-3.8742	0.2371	0.2974
