5.684259e+08	-6.953169e+10	1.658603e+12	3.666399e+08	1.511413e+09	-9.870541e+08	-2.263030e+10	6.092330e+12	-4.509599e+08	8.198298e+08	9.500000e+09	2.372000e+09	34.429149	31.151487	34.419364	AFE
6.713428e+08	-1.012053e+11	2.657580e+12	7.112302e+08	1.959179e+09	-2.881578e+08	-1.524739e+10	2.763418e+11	-1.106458e+08	1.989896e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
6.319553e+08	-9.694838e+10	2.050951e+12	7.010876e+08	2.747362e+09	-9.819973e+08	-2.481329e+10	6.105787e+12	-4.386469e+08	3.839506e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
5.084665e+08	-5.844977e+10	1.153311e+12	5.631647e+08	3.872327e+09	-5.183368e+08	-1.969236e+10	8.387680e+11	-3.292928e+08	3.486057e+08	9.500000e+09	2.372000e+09	52.541462	8.558492	38.900046	AFE
5.939552e+08	-9.600513e+10	2.261811e+12	7.594100e+08	4.671474e+09	-8.610072e+08	-1.999107e+10	3.616953e+12	-4.328793e+08	8.299631e+08	9.500000e+09	2.372000e+09	43.880942	48.670760	7.448299	AFE
6.576117e+08	-8.925504e+10	2.356946e+12	6.186049e+08	3.637163e+09	-8.063756e+08	-2.601124e+10	3.740783e+12	-4.298812e+08	5.305444e+08	9.500000e+09	2.372000e+09	19.184062	62.039017	18.776922	AFE
6.714402e+08	-1.392542e+11	3.628976e+12	7.610449e+08	1.658906e+09	-6.831814e+08	-1.790104e+10	8.378030e+11	-3.887356e+08	6.765637e+08	9.500000e+09	2.372000e+09	43.241081	26.921832	29.837087	AFE
5.715239e+08	-9.946993e+10	2.385588e+12	5.795749e+08	2.162543e+09	-8.617759e+08	-1.514411e+09	2.506769e+12	-4.669763e+08	6.177302e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
7.937362e+08	-1.535515e+11	4.402072e+12	8.518715e+08	3.591481e+09	-3.741652e+08	-1.736126e+10	4.323968e+11	-3.135356e+08	7.078066e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
5.380738e+08	-1.002055e+11	2.320790e+12	6.604933e+08	4.166098e+09	-9.481847e+08	-1.450615e+10	3.934418e+12	-4.935620e+08	2.238615e+08	9.500000e+09	2.372000e+09	42.968779	17.810825	39.220396	AFE
5.019731e+08	-8.064185e+10	2.367330e+12	6.084787e+08	4.638325e+09	-8.092691e+08	-2.254549e+10	3.547467e+12	-4.005340e+08	7.501327e+08	9.500000e+09	2.372000e+09	21.600969	39.984328	38.414704	AFE
6.594552e+08	-8.982787e+10	2.330869e+12	6.523120e+08	3.269562e+09	-7.330935e+08	-2.018613e+10	2.685836e+12	-3.424963e+08	4.258436e+08	9.500000e+09	2.372000e+09	6.545384	64.776549	28.678067	AFE
5.945780e+08	-1.095707e+11	2.749752e+12	6.367762e+08	2.945336e+09	-3.377008e+08	-2.011325e+10	4.785057e+11	-2.069798e+08	1.952092e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
7.603893e+08	-1.300310e+11	3.287464e+12	7.504143e+08	4.452242e+09	-6.632657e+08	-5.506215e+09	4.739239e+11	-4.193642e+08	5.945046e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
7.714590e+08	-1.522508e+11	3.831565e+12	8.037644e+08	1.487306e+09	-7.885759e+08	-7.341175e+09	3.217178e+12	-4.977713e+08	5.014282e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
7.683387e+08	-1.222454e+11	3.091295e+12	8.381114e+08	4.326175e+09	-5.135118e+08	-2.438503e+10	7.433341e+11	-3.179549e+08	4.299889e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
6.375205e+08	-1.346488e+11	3.858981e+12	7.872996e+08	2.215567e+09	-3.232448e+08	-2.446912e+10	3.747132e+11	-1.217593e+08	3.122155e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
