7.024165e+08	-8.860339e+10	1.906289e+12	4.604676e+08	6.840611e+08	-9.347159e+08	-2.566318e+10	3.821315e+12	-3.968282e+08	7.413545e+08	8.528650e+09	7.989319e+09
5.588127e+08	-7.824784e+10	1.602636e+12	4.102200e+08	3.326520e+09	-7.548709e+08	-1.897426e+10	2.302023e+12	-3.033917e+08	3.181666e+09    4.916656e+09	4.142523e+09
6.763072e+08	-1.014174e+11	2.428411e+12	6.180112e+08	4.083190e+09	-5.167685e+08	-1.213911e+10	6.897063e+11	-3.960342e+08	3.186402e+09    3.135524e+09	4.097619e+09
5.692863e+08	-6.099465e+10	1.361763e+12	5.187129e+08	4.839075e+09	-3.074035e+08	-1.451435e+10	2.453114e+11	-2.018085e+08	8.309190e+08    3.597375e+09	5.038359e+09
5.366380e+08	-6.849165e+10	1.695890e+12	5.311390e+08	3.554873e+09	-1.005140e+09	-1.404697e+10	5.291847e+12	-4.927643e+08	4.539668e+09    4.829953e+09	9.748776e+09
6.066674e+08	-7.489513e+10	1.391529e+12	4.656752e+08	4.826423e+09	-6.499670e+08	-1.766528e+10	1.840566e+12	-4.668062e+08	7.351423e+08    7.837046e+09	4.667126e+09
6.769501e+08	-6.579729e+10	1.362706e+12	4.399158e+08	6.820742e+08	-6.475927e+08	-1.193494e+10	1.112492e+12	-3.756951e+08	4.013849e+09    9.746841e+09	4.015856e+09
6.462745e+08	-9.663860e+10	2.148233e+12	7.316506e+08	3.184878e+09	-8.836834e+08	-6.313422e+09	2.318737e+12	-4.980230e+08	1.404247e+09    8.080784e+09	6.358414e+08
5.839844e+08	-5.926160e+10	9.829244e+11	3.678969e+08	2.466157e+09	-7.639153e+08	-1.757817e+10	2.111468e+12	-4.367890e+08	2.704380e+09    9.538816e+09	2.333627e+09
5.390761e+08	-7.354592e+10	1.449932e+12	4.507755e+08	3.740723e+09	-6.452372e+08	-2.650674e+10	1.160662e+12	-1.788998e+08	2.422300e+09    5.502150e+09	9.500010e+09
5.480459e+08	-7.895629e+10	1.907184e+12	5.089751e+08	3.555939e+09	-7.200343e+08	-2.055507e+09	8.329357e+11	-3.849783e+08	4.900434e+09    2.907437e+09	5.869240e+08
7.274208e+08	-1.099943e+11	2.384608e+12	6.066844e+08	1.365244e+09	-8.802453e+08	-1.786110e+10	2.661941e+12	-3.750947e+08	2.073122e+09    6.632264e+09	9.640038e+09
5.539817e+08	-5.536030e+10	7.957030e+11	7.096889e+08	1.731619e+09	-3.085769e+08	-1.693434e+10	2.113481e+11	-1.274734e+08	2.385451e+09    7.199463e+08	4.729650e+09
7.455745e+08	-1.126723e+11	2.550280e+12	5.590329e+08	1.645642e+09	-3.359828e+08	-2.339236e+10	3.752552e+11	-1.128142e+08	3.516987e+09    5.994083e+09	6.245963e+09
5.283613e+08	-7.734586e+10	1.609602e+12	6.853001e+08	2.587762e+09	-9.567284e+08	-5.585692e+09	2.973753e+12	-4.615492e+08	3.283704e+09    4.962979e+09	5.812937e+08
5.965414e+08	-1.230689e+11	3.092668e+12	7.107911e+08	3.771937e+09	-5.374045e+08	-2.829655e+10	8.527532e+11	-8.892624e+07	2.232629e+09    7.995244e+09	8.598054e+09
5.475362e+08	-7.912130e+10	1.796981e+12	3.636616e+08	2.379903e+09	-9.567098e+08	-1.105420e+10	5.353780e+12	-4.702144e+08	1.924751e+09    3.631386e+09	1.024835e+09
7.640210e+08	-1.181235e+11	2.896914e+12	7.771693e+08	6.690043e+08	-9.924741e+08	-2.243406e+10	3.725414e+12	-4.705079e+08	9.908429e+08    5.213116e+09	2.309450e+09
5.258550e+08	-9.976972e+10	2.275715e+12	6.343839e+08	2.394932e+09	-3.101712e+08	-9.367457e+09	2.982870e+11	-2.702152e+08	4.392243e+09    7.219539e+09	9.371723e+09
5.779172e+08	-7.390068e+10	1.483794e+12	4.139937e+08	4.612999e+09	-4.715059e+08	-2.459489e+10	8.018790e+11	-4.789245e+08	2.406515e+09    3.010948e+09	6.879224e+09
7.015143e+08	-1.013334e+11	2.217286e+12	7.046611e+08	2.492785e+09	-3.874807e+08	-2.712726e+10	3.029783e+11	-5.270472e+07	3.080935e+09    4.580360e+09	3.437977e+09
6.909652e+08	-1.276300e+11	2.892987e+12	8.223450e+08	2.494162e+09	-9.823154e+08	-2.335945e+10	7.477245e+12	-4.592522e+08	1.315018e+09    2.976367e+09	4.375315e+09
7.058656e+08	-9.734975e+10	2.225054e+12	7.770972e+08	2.302352e+09	-4.766721e+08	-2.017941e+10	5.397841e+11	-4.893835e+08	4.698799e+09    1.006242e+09	8.528769e+09
7.650346e+08	-1.325109e+11	3.186599e+12	8.030523e+08	4.876423e+09	-4.887947e+08	-4.600895e+09	9.221358e+10	-2.950522e+08	3.844509e+09    4.020106e+09	6.910736e+09
7.154020e+08	-7.440568e+10	1.472364e+12	6.748462e+08	1.161817e+09	-4.268950e+08	-1.325369e+10	2.337400e+11	-1.080604e+08	1.077877e+09    9.999418e+09	4.009978e+09
5.907166e+08	-1.200622e+11	3.000538e+12	7.801537e+08	1.872547e+09	-9.740063e+08	-2.954301e+10	3.122274e+12	-4.466740e+08	4.649359e+09    4.255358e+09	1.801195e+09
6.517566e+08	-1.079071e+11	2.131851e+12	7.466388e+08	1.319813e+09	-4.858705e+08	-1.538818e+10	7.431665e+11	-2.212127e+08	9.477373e+08    5.728465e+09	2.413014e+09
7.374782e+08	-1.418354e+11	3.588426e+12	8.182097e+08	9.849333e+08	-7.319992e+08	-2.975368e+10	1.307202e+12	-3.431003e+08	3.765361e+09    6.117833e+09	2.017012e+09
7.103294e+08	-8.497167e+10	1.705147e+12	5.464309e+08	1.799993e+09	-1.132332e+09	-2.977693e+10	4.699647e+12	-4.651334e+08	4.876004e+09    1.462885e+09	6.906791e+08
5.892040e+08	-5.962376e+10	1.166986e+12	4.426791e+08	2.219879e+09	-9.215298e+08	-2.992111e+10	3.776371e+12	-4.507659e+08	1.826823e+09    8.713028e+09	4.701713e+09
6.784553e+08	-6.167860e+10	1.096998e+12	5.221959e+08	2.727844e+09	-5.987344e+08	-1.439634e+10	6.888877e+11	-4.162146e+08	3.004782e+09    9.850138e+09	8.667557e+09
5.383264e+08	-6.403574e+10	1.295898e+12	3.932090e+08	1.195888e+09	-8.904140e+08	-1.912890e+10	3.965006e+12	-4.882532e+08	3.629642e+09    9.503980e+09	1.784659e+09
5.976943e+08	-7.663753e+10	1.576231e+12	6.074735e+08	4.001704e+09	-5.932416e+08	-1.831374e+10	1.201811e+12	-4.199473e+08	1.259158e+09    5.522294e+09	5.770078e+09
6.942688e+08	-1.319507e+11	3.018747e+12	8.703555e+08	1.156756e+09	-1.960823e+08	-1.449303e+10	3.369049e+11	-3.133954e+08	1.654830e+08    1.015387e+09	5.337835e+09
7.200728e+08	-9.984765e+10	2.029783e+12	5.956681e+08	3.658513e+09	-9.146094e+08	-6.537349e+09	8.612267e+11	-4.813841e+08	3.412591e+09    1.362618e+09	4.309548e+09
